reaction_id	reaction_smiles	reactants	products	reactant_formulas	product_formulas	reactant_smiles	product_smiles	condition_id	temperature	time	pH	pressure	agents	source_doi	source_title	source_authors	source_year	modules	module_names	chemorigins_url
pbr-000290	C[C@@H](O)[C@H](N)C(=O)O>>NCC(=O)O.C1CO1	L-Threonine	ethylene oxide + Glycine	C4H9NO3	C2H4O + C2H5NO2	CC(C(C(=O)O)N)O	C1CO1 + C(C(=O)O)N	pbc-000164						10.1016/0012-821X(78)90042-0	Decomposition of hydroxy amino acids in foraminiferal tests; kinetics, mechanism and geochronological implications	Bada J,Shou M,Man E,Schroeder R	1978	pbmdl-000003	Glycine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000290
pbr-000291	C[C@@H](O)[C@H](N)C(=O)O>>NCCCC(=O)O.O	L-Threonine	H2O + gamma-aminobutyric acid	C4H9NO3	H2O + C4H9NO2	CC(C(C(=O)O)N)O	O + C(CC(=O)O)CN	pbc-000165						10.1016/0012-821X(78)90042-0	Decomposition of hydroxy amino acids in foraminiferal tests; kinetics, mechanism and geochronological implications	Bada J,Shou M,Man E,Schroeder R	1978			https://chemorigins.bact.wisc.edu/reactions/pbr-000291
pbr-000292	C[C@@H](O)[C@H](N)C(=O)O>>C[C@H]([NH3+])CO.O=C=O	L-Threonine	CO2 + dl-alaninol	C4H9NO3	CO2 + C3H9NO	CC(C(C(=O)O)N)O	C(=O)=O + CC(CO)N	pbc-000166						10.1016/0012-821X(78)90042-0	Decomposition of hydroxy amino acids in foraminiferal tests; kinetics, mechanism and geochronological implications	Bada J,Shou M,Man E,Schroeder R	1978			https://chemorigins.bact.wisc.edu/reactions/pbr-000292
pbr-000293	C[C@H](N)C(=O)O>>CNC.O=C=O	L-Alanine	CO2 + dimethylamine	C3H7NO2	CO2 + C2H7N	CC(C(=O)O)N	C(=O)=O + CNC	pbc-000168						10.1016/j.supflu.2007.04.008	Hydrothermal reactions of alanine and glycine in sub- and supercritical water	Klingler D,Berg J,Vogel H	2007			https://chemorigins.bact.wisc.edu/reactions/pbr-000293
pbr-000294	C[C@H](N)C(=O)O.O>>CC(O)C(=O)O.N	H2O + L-Alanine	Ammonia + lactic acid	H2O + C3H7NO2	H3N + C3H6O3	O + CC(C(=O)O)N	N + CC(C(=O)O)O	pbc-000169						10.1016/j.supflu.2007.04.008	Hydrothermal reactions of alanine and glycine in sub- and supercritical water	Klingler D,Berg J,Vogel H	2007			https://chemorigins.bact.wisc.edu/reactions/pbr-000294
pbr-000295	C[C@H](N)C(=O)O.O>>CC(=O)O.O=C=O.N.[HH].[HH]	H2O + L-Alanine	hydrogen + Ammonia + CO2 + Acetate	H2O + C3H7NO2	H2 + H3N + CO2 + C2H4O2	O + CC(C(=O)O)N	[HH] + N + C(=O)=O + CC(=O)O	pbc-000177						10.1016/j.gca.2012.11.008	The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions	McCollom T	2013			https://chemorigins.bact.wisc.edu/reactions/pbr-000295
pbr-000296	C[C@H](N)C(=O)O.[HH]>>CCOC=O.N	hydrogen + L-Alanine	Ammonia + ethyl formate	H2 + C3H7NO2	H3N + C3H6O2	[HH] + CC(C(=O)O)N	N + CCOC=O	pbc-000178						10.1016/j.gca.2012.11.008	The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions	McCollom T	2013			https://chemorigins.bact.wisc.edu/reactions/pbr-000296
pbr-000297	N[C@@H](CCC(=O)O)C(=O)O>>C1CC(=O)NC1C(=O)O	L-Glutamate	dl-pyroglutamic acid	C5H9NO4	C5H7NO3	C(CC(=O)O)C(C(=O)O)N	C1CC(=O)NC1C(=O)O	pbc-000181						10.1016/j.gca.2014.02.043	The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids	Lee N,Foustoukos D,Sverjensky D,Cody G,Hazen R	2014			https://chemorigins.bact.wisc.edu/reactions/pbr-000297
pbr-000298	N[C@@H](CCC(=O)O)C(=O)O>>O=C(O)[C@@H]1C[C@@H](C(=O)O)N1.[HH]	L-Glutamate	hydrogen + (2r,4r)-azetidine-2,4-dicarboxylic acid-rel-	C5H9NO4	H2 + C5H7NO4	C(CC(=O)O)C(C(=O)O)N	[HH] + C1C(NC1C(=O)O)C(=O)O	pbc-000186						10.1016/j.gca.2014.02.043	The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids	Lee N,Foustoukos D,Sverjensky D,Cody G,Hazen R	2014			https://chemorigins.bact.wisc.edu/reactions/pbr-000298
pbr-000299	O=C(O)[C@@H]1C[C@@H](C(=O)O)N1.O>>O=C(O)CN(CCO)CC(=O)O	H2O + (2r,4r)-azetidine-2,4-dicarboxylic acid-rel-	n-(2-hydroxyethyl)iminodiacetic acid	H2O + C5H7NO4	C6H11NO5	O + C1C(NC1C(=O)O)C(=O)O	C(CO)N(CC(=O)O)CC(=O)O	pbc-000187						10.1016/j.gca.2014.02.043	The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids	Lee N,Foustoukos D,Sverjensky D,Cody G,Hazen R	2014			https://chemorigins.bact.wisc.edu/reactions/pbr-000299
pbr-000300	NCC(=O)O.C=O>>N[C@H](CO)C(=O)O	Formaldehyde + Glycine	L-Serine	CH2O + C2H5NO2	C3H7NO3	C=O + C(C(=O)O)N	C(C(C(=O)O)N)O	pbc-000197						10.1007/s11084-008-9153-2	The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids	Aubrey A,Cleaves H,Bada J	2008	pbmdl-000002	Serine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000300
pbr-000301	N[C@H](CO)C(=O)O.[HH]>>C[C@H](N)C(=O)O	hydrogen + L-Serine	L-Alanine	H2 + C3H7NO3	C3H7NO2	[HH] + C(C(C(=O)O)N)O	CC(C(=O)O)N	pbc-000199						10.1007/s11084-008-9153-2	The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids	Aubrey A,Cleaves H,Bada J	2008	pbmdl-000001	Alanine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000301
pbr-000302	C[C@H](N)C(=O)O.C=O>>C[C@@H](O)[C@H](N)C(=O)O	Formaldehyde + L-Alanine	L-Threonine	CH2O + C3H7NO2	C4H9NO3	C=O + CC(C(=O)O)N	CC(C(C(=O)O)N)O	pbc-000201						10.1007/s11084-008-9153-2	The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids	Aubrey A,Cleaves H,Bada J	2008	pbmdl-000007	Threonine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000302
pbr-000303	C[C@@H](O)[C@H](N)C(=O)O.[HH]>>NCCCC(=O)O	hydrogen + L-Threonine	gamma-aminobutyric acid	H2 + C4H9NO3	C4H9NO2	[HH] + CC(C(C(=O)O)N)O	C(CC(=O)O)CN	pbc-000202						10.1007/s11084-008-9153-2	The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids	Aubrey A,Cleaves H,Bada J	2008			https://chemorigins.bact.wisc.edu/reactions/pbr-000303
pbr-000304	N=C1N=CC(C(O)C(O)CO)O1>>NC1=N[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O1	pbm-000194	5-(hydroxymethyl)-2-iminohexahydrofuro(2,3-d)(1,3)oxazol-6-ol	C6H10N2O4	C6H10N2O4	N=C1N=CC(C(O)C(O)CO)O1	C(C1C(C2C(O1)N=C(O2)N)O)O	pbc-000225	40.0	12.0				10.1002/ange.200601267	Direct Assembly of Nucleoside Precursors from Two‐ and Three‐Carbon Units	Anastasi C,Crowe M,Powner M,Sutherland J	2006	pbmdl-000010	Oxazole pathway	https://chemorigins.bact.wisc.edu/reactions/pbr-000304
pbr-000306	N=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12.S>>Nc1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)n1	hydrogen sulfide + pbm-000227	4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2-thione	H2S + C9H11N3O4	C9H13N3O4S	S + N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	C1=CN(C(=S)N=C1N)C2C(C(C(O2)CO)O)O	pbc-000348						10.1038/nchem.2664	A prebiotically plausible synthesis of pyrimidine β-ribonucleosides and their phosphate derivatives involving photoanomerization	Xu J,Tsanakopoulou M,Magnani C,Szabla R,Šponer J,Šponer J,Góra R,Sutherland J	2016			https://chemorigins.bact.wisc.edu/reactions/pbr-000306
pbr-000306	N=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12.S>>Nc1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)n1	hydrogen sulfide + pbm-000227	4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2-thione	H2S + C9H11N3O4	C9H13N3O4S	S + N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	C1=CN(C(=S)N=C1N)C2C(C(C(O2)CO)O)O	pbc-000232						10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000306
pbr-000307	Nc1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)n1.O>>O=c1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]1.N	H2O + 4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2-thione	Ammonia + 1-[3,4-dihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]-4-hydroxy-2(1h)-pyrimidinethione	H2O + C9H13N3O4S	H3N + C9H12N2O5S	O + C1=CN(C(=S)N=C1N)C2C(C(C(O2)CO)O)O	N + C1=CN(C(=S)NC1=O)C2C(C(C(O2)CO)O)O	pbc-000233					Ultraviolet radiation	10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000307
pbr-000308	O=c1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]1>>O=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12	1-[3,4-dihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]-4-hydroxy-2(1h)-pyrimidinethione	pbm-000230	C9H12N2O5S	C9H10N2O5	C1=CN(C(=S)NC1=O)C2C(C(C(O2)CO)O)O	O=c1ccn2c(n1)OC1C(O)C(CO)OC12	pbc-000234	80.0					10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000308
pbr-000309	O=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12.Nc1ncnc2[nH]c(S)nc12>>Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O1	6-amino-9h-purine-8-thiol + pbm-000230	pbm-000231	C5H5N5S + C9H10N2O5	C10H11N5O4	C1=NC(=C2C(=N1)NC(=S)N2)N + O=c1ccn2c(n1)OC1C(O)C(CO)OC12	Nc1ncnc2c1nc1n2C2OC(CO)C(O)C2O1	pbc-000235	150.0				Magnesium chloride	10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000309
pbr-000310	O=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12.Nc1ncnc2[nH]c(S)nc12>>NC1=NC=NC2N=C3O[C@H]4[C@H](O)[C@@H](CO)O[C@H]4N3C12	6-amino-9h-purine-8-thiol + pbm-000230	pbm-000232	C5H5N5S + C9H10N2O5	C10H13N5O4	C1=NC(=C2C(=N1)NC(=S)N2)N + O=c1ccn2c(n1)OC1C(O)C(CO)OC12	NC1=NC=NC2N=C3OC4C(O)C(CO)OC4N3C12	pbc-000236	150.0				Magnesium chloride	10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000310
pbr-000311	N=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12.Nc1ncnc2[nH]c(S)nc12>>NC1=NC=NC2N=C3O[C@H]4[C@H](O)[C@@H](CO)O[C@H]4N3C12	6-amino-9h-purine-8-thiol + pbm-000227	pbm-000232	C5H5N5S + C9H11N3O4	C10H13N5O4	C1=NC(=C2C(=N1)NC(=S)N2)N + N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	NC1=NC=NC2N=C3OC4C(O)C(CO)OC4N3C12	pbc-000237	150.0				Magnesium chloride	10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000311
pbr-000312	N=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12.Nc1ncnc2[nH]c(S)nc12>>Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O1	6-amino-9h-purine-8-thiol + pbm-000227	pbm-000231	C5H5N5S + C9H11N3O4	C10H11N5O4	C1=NC(=C2C(=N1)NC(=S)N2)N + N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	Nc1ncnc2c1nc1n2C2OC(CO)C(O)C2O1	pbc-000238	150.0				Magnesium chloride	10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000312
pbr-000313	Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O1.O=S([O-])O>>Nc1ncnc2c1nc(S)n2[C@H]1C[C@H](O)C(CO)O1	Sulfite + pbm-000231	6-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7h-purine-8-thione	H2O3S + C10H11N5O4	C10H13N5O3S	OS(=O)O + Nc1ncnc2c1nc1n2C2OC(CO)C(O)C2O1	C1C(C(OC1N2C3=NC=NC(=C3NC2=S)N)CO)O	pbc-000239						10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000313
pbr-000314	Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O1.O=S([O-])O>>Nc1ncnc2c1ncn2[C@H]1C[C@H](O)C(CO)O1	Sulfite + pbm-000231	deoxyadenosine	H2O3S + C10H11N5O4	C10H13N5O3	OS(=O)O + Nc1ncnc2c1nc1n2C2OC(CO)C(O)C2O1	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O	pbc-000240						10.1038/s41586-020-2330-9	Selective prebiotic formation of RNA pyrimidine and DNA purine nucleosides	Xu J,Chmela V,Green N,Russell D,Janicki M,Góra R,Szabla R,Bond A,Sutherland J	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000314
pbr-000315	O=C([O-])CCC(=O)C(=O)[O-].N>>N[C@@H](CCC(=O)O)C(=O)O.O	Ammonia + 2-Oxoglutarate	H2O + L-Glutamate	H3N + C5H6O5	H2O + C5H9NO4	N + C(CC(=O)O)C(=O)C(=O)O	O + C(CC(=O)O)C(C(=O)O)N	pbc-000258					Ferrous sulifde	10.1126/sciadv.aav7848	Metals likely promoted protometabolism in early ocean alkaline hydrothermal systems	Kitadai N,Nakamura R,Yamamoto M,Takai K,Yoshida N,Oono Y	2019	pbmdl-000004	Glutamate-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000315
pbr-000316	O=C([O-])CC(=O)C(=O)[O-].N>>O.N[C@@H](CC(=O)O)C(=O)O	Ammonia + Oxaloacetate	L-Aspartate + H2O	H3N + C4H4O5	C4H7NO4 + H2O	N + C(C(=O)C(=O)O)C(=O)O	C(C(C(=O)O)N)C(=O)O + O	pbc-000262					Ferrous sulifde	10.1126/sciadv.aav7848	Metals likely promoted protometabolism in early ocean alkaline hydrothermal systems	Kitadai N,Nakamura R,Yamamoto M,Takai K,Yoshida N,Oono Y	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000316
pbr-000691	[CH]C(=O)[O-].O=S(=O)([O-])[O-]>>O=C([O-])COS(=O)(=O)[O-]	sulfuric acid + Acetate	(sulfooxy)acetic acid	H2O4S + C2H4O2	C2H4O6S	OS(=O)(=O)O + CC(=O)O	C(C(=O)O)OS(=O)(=O)O	pbc-000210		4.0				10.1038/s41557-021-00789-w	Prebiotic photoredox synthesis from carbon dioxide and sulfite	Liu Z,Wu L,Kufner C,Sasselov D,Fischer W,Sutherland J	2021			https://chemorigins.bact.wisc.edu/reactions/pbr-000691
pbr-000692	C=O.OS(=O)[O-]>>C(O)OS(=O)O	Sulfite + Formaldehyde	hydroxymethyl hydrogen sulfite	H2O3S + CH2O	CH4O4S	OS(=O)O + C=O	C(O)OS(=O)O	pbc-000292	55.0	40.0			Phosphate	10.1038/s41467-018-04147-2	Mimicking the surface and prebiotic chemistry of early Earth using flow chemistry	Ritson D,Battilocchio C,Ley S,Sutherland J	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000692
pbr-000693	OP([O-])([O-])=O.OC[C@H]1OC(O)[C@H](O)[C@@H]1O.NC(N)=O.O[B](O)(O)O>>NC(=O)NC1O[C@H](CP([O-])([O-])=O)[C@H]2O[B](O)(O)O[C@@H]12	pbm-000556 + Urea + pentofuranose + Orthophosphate	pbm-000557	 + CH4N2O + C5H10O5 + H3O4P		OB(O)(O)O + C(=O)(N)N + C(C1C(C(C(O1)O)O)O)O + OP(=O)(O)O	NC(=O)NC1OC(CP(=O)(O)O)C2OB(O)(O)OC12	pbc-000314	80.0	24.0				10.1038/s41598-022-15753-y	Borate-guided ribose phosphorylation for prebiotic nucleotide synthesis	Hirakawa Y,Kakegawa T,Furukawa Y	2022			https://chemorigins.bact.wisc.edu/reactions/pbr-000693
pbr-000694	NC(=O)NC1O[C@H](CP([O-])([O-])=O)[C@H]2O[B](O)(O)O[C@@H]12.O.O.O>>NC1O[C@H](CP([O-])([O-])=O)[C@@H](O)[C@H]1O.O[B](O)(O)O.NC(N)=O	H2O + pbm-000557	Urea + pbm-000556 + pbm-000558	H2O + 	CH4N2O +  + C5H12NO6P	O + NC(=O)NC1OC(CP(=O)(O)O)C2OB(O)(O)OC12	C(=O)(N)N + OB(O)(O)O + NC1OC(CP(=O)(O)O)C(O)C1O	pbc-000315	90.0	1.0				10.1038/s41598-022-15753-y	Borate-guided ribose phosphorylation for prebiotic nucleotide synthesis	Hirakawa Y,Kakegawa T,Furukawa Y	2022			https://chemorigins.bact.wisc.edu/reactions/pbr-000694
pbr-000695	C1=CN2=C(N=C1N)OC3C2OC(C3O)CO.O=P([O-])([O-])[O-]>>Nc1ccn(C2OC(CO)C3OP(=O)([O-])OC32)c(=O)n1	Orthophosphate + pbm-000052	4-amino-1-[2-hydroxy-6-(hydroxymethyl)-2-oxidotetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]pyrimidin-2(1h)-one	H3O4P + 	C9H12N3O7P	OP(=O)(O)O + NC1=NC2=N(C=C1)C1OC(CO)C(O)C1O2	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O	pbc-000048					Urea	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015			https://chemorigins.bact.wisc.edu/reactions/pbr-000695
pbr-000696	O=C(CO)CO>>CC(C)=O.O.O	dihydroxyacetone	H2O + acetone	C3H6O3	H2O + C3H6O	C(C(=O)CO)O	O + CC(=O)C	pbc-000052					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000008	Valine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000696
pbr-000696	O=C(CO)CO>>CC(C)=O.O.O	dihydroxyacetone	H2O + acetone	C3H6O3	H2O + C3H6O	C(C(=O)CO)O	O + CC(=O)C	pbc-000051					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000008	Valine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000696
pbr-000697	O=C(CO)CO>>CC(=O)CO.O	dihydroxyacetone	H2O + hydroxyacetone	C3H6O3	H2O + C3H6O2	C(C(=O)CO)O	O + CC(=O)CO	pbc-000053					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015			https://chemorigins.bact.wisc.edu/reactions/pbr-000697
pbr-000698	CC(=O)CO.>>CC(C)=O.O	hydroxyacetone	H2O + acetone	C3H6O2	H2O + C3H6O	CC(=O)CO	O + CC(=O)C	pbc-000054					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000008	Valine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000698
pbr-000699	O=C(CO)CO>>OCC(O)CO	dihydroxyacetone	glycerin	C3H6O3	C3H8O3	C(C(=O)CO)O	C(C(CO)O)O	pbc-000055					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015			https://chemorigins.bact.wisc.edu/reactions/pbr-000699
pbr-000700	CC(C)C(O)C(N)=S.>>CC(C)CC(N)=S.O	2-hydroxy-3-methylbutanethioamide	H2O + 3-methylbutanethioamide	C5H11NOS	H2O + C5H11NS	CC(C)C(C(=S)N)O	O + CC(C)CC(=S)N	pbc-000063					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015			https://chemorigins.bact.wisc.edu/reactions/pbr-000700
pbr-000701	N#CCCNC(=N)N>>NC1=NCCC(O)N1	2-(2-cyanoethyl)guanidine	4-hydroxy-2-imino-hexahydropyrimidine	C4H8N4	C4H9N3O	C(CN=C(N)N)C#N	C1CN=C(NC1O)N	pbc-000069					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000006	Arginine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000701
pbr-000702	N#CCCNC(=N)N.O>>NC1=NCCC(O)N1	H2O + 2-(2-cyanoethyl)guanidine	4-hydroxy-2-imino-hexahydropyrimidine	H2O + C4H8N4	C4H9N3O	O + C(CN=C(N)N)C#N	C1CN=C(NC1O)N	pbc-000070					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000006	Arginine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000702
pbr-000703	N#CCCNC(=N)N.O>>NC1=NCCC(O)N1.N	H2O + 2-(2-cyanoethyl)guanidine	Ammonia + 4-hydroxy-2-imino-hexahydropyrimidine	H2O + C4H8N4	H3N + C4H9N3O	O + C(CN=C(N)N)C#N	N + C1CN=C(NC1O)N	pbc-000071					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000006	Arginine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000703
pbr-000704	N=C(N)NCCC(O)C(N)=S>>N=C(N)NCCCC(N)=S.O	4-(diaminomethylideneamino)-2-hydroxybutanethioamide	H2O + 4-(diaminomethylideneamino)butanethioamide	C5H12N4OS	H2O + C5H12N4S	C(CN=C(N)N)C(C(=S)N)O	O + C(CC(=S)N)CN=C(N)N	pbc-000074					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000006	Arginine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000704
pbr-000705	N=C(N)NCCCC(N)=S.O.[C-]#N>>N#CC(O)CCCNC(=N)N.S.N	hydrogen cyanide + H2O + 4-(diaminomethylideneamino)butanethioamide	Ammonia + hydrogen sulfide + 2-(4-cyano-4-hydroxybutyl)guanidine	CHN + H2O + C5H12N4S	H3N + H2S + C6H12N4O	C#N + O + C(CC(=S)N)CN=C(N)N	N + S + C(CC(C#N)O)CN=C(N)N	pbc-000075					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000006	Arginine-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000705
pbr-000706	OC1CCNC1=S>>S=C1CCCN1.O	3-hydroxypyrrolidine-2-thione	H2O + pyrrolidine-2-thione	C4H7NOS	H2O + C4H7NS	C1CNC(=S)C1O	O + C1CC(=S)NC1	pbc-000081					Sulfidic acid; Elemental cupper	10.1038/nchem.2202	Common origins of RNA, protein and lipid precursors in a cyanosulfidic protometabolism	Patel B,Percivalle C,Ritson D,Duffy C,Sutherland J	2015	pbmdl-000005	Glutamate-synthesis	https://chemorigins.bact.wisc.edu/reactions/pbr-000706
pbr-000707	NC1=N[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O1.C#CC#N>>OCC1OC2C(OC3=NC(=N)CC=[N]23)C1O	cyanoacetylene + 5-(hydroxymethyl)-2-iminohexahydrofuro(2,3-d)(1,3)oxazol-6-ol	pbm-000559	C3HN + C6H10N2O4		C#CC#N + C(C1C(C2C(O1)N=C(O2)N)O)O	N=C1CC=N2C(=N1)OC1C(O)C(CO)OC12	pbc-000230					Phosphate	10.1038/nature08013	Synthesis of activated pyrimidine ribonucleotides in prebiotically plausible conditions	Powner M,Gerland B,Sutherland J	2009	pbmdl-000010	Oxazole pathway	https://chemorigins.bact.wisc.edu/reactions/pbr-000707
